Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
NEDD8	47.3337283154283	42.5014400879016	1.11369704691259	0.155356837383323	836	738	1107	1107	0.755194218608853	0.666666666666667	5.26883816138711e-06	3.77360532724767e-06	5.0981117277683e-10	1.63354275265997e-09
RANBP1	36.9895779218569	25.5750267901883	1.44631629226866	0.532383087135971	714	624	1107	1107	0.644986449864499	0.563685636856369	0.000108603665123327	1.83847525084518e-07	5.11880837337168e-10	1.63952301553783e-09
PRRC1	2.90429264983082	1.62434798020317	1.78797442741767	0.838326102459967	159	90	1107	1107	0.143631436314363	0.0813008130081301	4.24586024904633e-06	4.82399520652932e-06	5.24574457611794e-10	1.67951290219894e-09
CDK3	2.54856865666902	0.503544493202672	5.06125812330797	2.33949605342591	79	32	1107	1107	0.0713640469738031	0.028906955736224	5.58026292514559e-06	3.69659687897465e-06	5.28166549989494e-10	1.69034254986717e-09
HKR1	5.40174131197263	3.12774874430741	1.72703812024669	0.788299927269794	223	142	1107	1107	0.201445347786811	0.128274616079494	4.2850037923878e-06	4.87499166975011e-06	5.34595875777473e-10	1.7102402769319e-09
TMC8	13.8764568667378	10.6105610311628	1.3077967155538	0.387138305167172	479	373	1107	1107	0.432700993676603	0.336946702800361	4.4190763177351e-06	4.75360965793898e-06	5.37477853629382e-10	1.71877830670935e-09
MGEA5	32.4658990436718	27.5211912065107	1.17966910661888	0.238382245023326	755	650	1107	1107	0.682023486901536	0.587172538392051	4.33697816840868e-06	4.89083704556571e-06	5.42514312210575e-10	1.73419656281343e-09
PRICKLE4	0.152021040353377	0.0875515181576759	1.73636098553534	0.796066912011752	35	6	1107	1107	0.031616982836495	0.00542005420054201	4.03373969302322e-06	5.33069821220867e-06	5.49668882292534e-10	1.75637065597832e-09
CPNE7	1.4338191741182	0.116580345985159	12.2989785456695	3.62046659676976	80	33	1107	1107	0.0722673893405601	0.029810298102981	6.76139576569528e-06	3.19392750762309e-06	5.51947106359528e-10	1.76295184664935e-09
SPATA22	0.121876180110747	0.0616677121001682	1.97633698348953	0.982828960565867	64	22	1107	1107	0.0578139114724481	0.019873532068654	4.32849542492977e-06	4.99971332422436e-06	5.530725345115e-10	1.76584718560382e-09
SF3A3	17.5893992241838	13.0018427739136	1.35283894214399	0.435990094154888	550	443	1107	1107	0.496838301716351	0.400180668473351	5.81223149137902e-06	3.73697004036619e-06	5.5500986054689e-10	1.771331430673e-09
TBC1D20	3.6333510774484	2.79315820068437	1.30080389881181	0.379403486624618	225	144	1107	1107	0.203252032520325	0.130081300813008	4.72445152744691e-06	4.72052138648065e-06	5.69285462057574e-10	1.81617375454681e-09
FAM175B	2.53730567074955	1.50380572026262	1.68725629684827	0.754679137885792	116	58	1107	1107	0.104787714543812	0.0523938572719061	5.66792894409899e-06	3.93815588864718e-06	5.69759137796416e-10	1.81696617094824e-09
RP11-752G15.6	3.44275244437641	2.56836367309368	1.34044585680871	0.422712947264446	224	142	1107	1107	0.202348690153568	0.128274616079494	3.32375726494956e-06	6.74533847173704e-06	5.72179094883449e-10	1.82396221353163e-09
RP11-7O11.3	0.267504213763119	2.00126685480063	0.133667438263633	-2.90328003092904	14	50	1107	1107	0.012646793134598	0.04516711833785	5.24499135521014e-06	4.27704019243186e-06	5.72502060165202e-10	1.82427068954261e-09
CHD4	22.0970974796101	19.8037869920457	1.115801613524	0.158080542733961	626	513	1107	1107	0.565492321589883	0.463414634146341	1.87475252775488e-06	1.21194395896016e-05	5.79559942365153e-10	1.84603117502961e-09
RP11-861A13.4	1.16363140333607	0.42901953013646	2.71230403652242	1.43951890686583	50	14	1107	1107	0.04516711833785	0.012646793134598	5.24499135521014e-06	4.34811814073163e-06	5.81640295824902e-10	1.85192616890163e-09
ZNF260	2.2423388692054	1.73508593168644	1.29235032585731	0.369997203830588	171	100	1107	1107	0.154471544715447	0.0903342366757001	5.09787432635837e-06	4.48741541996063e-06	5.83366195358022e-10	1.85668838419986e-09
AC097724.3	0.526321306762141	0.176832295152476	2.97638678674794	1.57356201941101	37	7	1107	1107	0.033423667570009	0.00632339656729901	4.32526108430247e-06	5.3112626072777e-06	5.85725862806238e-10	1.86346314932241e-09
HNRNPF	6.8943649902264	3.90144402132678	1.76713159346621	0.82140947745159	347	256	1107	1107	0.313459801264679	0.231255645889792	1.68941081621546e-05	1.3633830015296e-06	5.87208874008291e-10	1.86744462495145e-09
ST14	0.858694503011597	0.00265441076726247	323.497219647425	8.33760950255477	28	3	1107	1107	0.025293586269196	0.002710027100271	4.04765329477137e-06	5.86083987417225e-06	6.04087522439243e-10	1.92036494618545e-09
FBLN5	0.680967933346692	0.00612911007412617	111.103883779372	6.7957654386467	28	3	1107	1107	0.025293586269196	0.002710027100271	4.04765329477137e-06	5.98907763290806e-06	6.16780523922217e-10	1.95994283901997e-09
GRSF1	6.57672380842855	3.82541429824303	1.71921870304327	0.781753082760255	298	210	1107	1107	0.269196025293586	0.18970189701897	1.05563490106529e-05	2.36670200098014e-06	6.34906498174981e-10	2.01674710822419e-09
ILKAP	10.1421432996753	6.37754139455974	1.59029046966702	0.66929030065103	362	268	1107	1107	0.327009936766034	0.242095754290876	1.15305865101136e-05	2.17781015468016e-06	6.38023590393046e-10	2.02585049469288e-09
NDUFS8	20.1097659646283	16.0127694468406	1.25585808447371	0.328673444807787	614	503	1107	1107	0.554652213188799	0.454381210478771	2.87661068908378e-06	8.74966351589566e-06	6.39437881457319e-10	2.029542114897e-09
SNRNP200	20.3579471204719	18.4082969641927	1.10591148980656	0.145235925964218	581	473	1107	1107	0.524841915085818	0.427280939476061	5.19653051221216e-06	4.85489740963028e-06	6.40883756326935e-10	2.03333103649753e-09
MT1G	0.144814588430402	0.00736087468328314	19.6735571058263	4.29818592464283	28	3	1107	1107	0.025293586269196	0.002710027100271	4.04765329477137e-06	6.25365485094388e-06	6.42933573154649e-10	2.03903235056714e-09
KB-1507C5.4	1.23903666854642	0.166248483421777	7.45292012921978	2.89780579879851	28	3	1107	1107	0.025293586269196	0.002710027100271	4.04765329477137e-06	6.2633078835323e-06	6.43886891938715e-10	2.04099269723959e-09
HM13	8.24410837737108	6.3191955892217	1.30461357952468	0.383622550505651	440	335	1107	1107	0.39747064137308	0.302619692863595	3.50352587162069e-06	7.23805275625409e-06	6.44057831924955e-10	2.04099269723959e-09
KNOP1	3.24943867007715	1.47971645893288	2.19598738019076	1.13486976354688	132	70	1107	1107	0.119241192411924	0.0632339656729901	5.81904858894644e-06	4.45912744977159e-06	6.58425652725476e-10	2.08570419844107e-09
ATF4	29.2669776377845	25.1908969752673	1.16180768261325	0.216371275022252	701	593	1107	1107	0.633242999096658	0.535682023486902	3.86867544303752e-06	6.75387425923425e-06	6.62828800098697e-10	2.09882774746603e-09
TRIM33	8.35394230272298	6.76559807554079	1.23476774846032	0.304239706057244	372	274	1107	1107	0.336043360433604	0.247515808491418	5.59541690153823e-06	4.75900220534445e-06	6.7500935457868e-10	2.13655825929241e-09
METTL10	3.39938975611976	2.18594207484262	1.55511428927708	0.637020611554741	192	118	1107	1107	0.173441734417344	0.106594399277326	7.18183668432253e-06	3.72498239097487e-06	6.78018945113769e-10	2.14524236655259e-09
GNB5	2.25400144922526	1.35972726857658	1.65768643559296	0.729171135544307	131	69	1107	1107	0.118337850045167	0.0623306233062331	5.26628314039235e-06	5.15915628171829e-06	6.8817614900028e-10	2.17652574183814e-09
SPATC1L	3.17469643266392	1.30029342767325	2.44152309401788	1.28778142428605	125	65	1107	1107	0.112917795844625	0.0587172538392051	6.50939660349471e-06	4.18483893649689e-06	6.89908241415418e-10	2.18114855625847e-09
GINS1	0.919808650302139	0.0795726521628298	11.5593564535204	3.53098917549768	55	17	1107	1107	0.0496838301716351	0.015356820234869	5.8234695138043e-06	4.68075564003587e-06	6.90333007471895e-10	2.18163624814296e-09
GAPT	5.84503456120171	3.92231482709434	1.49020025644696	0.575506216304853	226	145	1107	1107	0.204155374887082	0.130984643179765	4.95665834605582e-06	5.52844280123807e-06	6.93844385453222e-10	2.19187425330209e-09
ZNF644	13.6901580181099	12.4077678169545	1.10335381996777	0.141895503947145	401	295	1107	1107	0.362240289069557	0.266485998193315	1.48530199948622e-06	1.86952987930124e-05	7.0273257855642e-10	2.21908310338979e-09
CEP95	7.93188989526422	4.94561247062412	1.60382357946118	0.681515454115397	332	242	1107	1107	0.299909665763324	0.218608852755194	1.54222757814491e-05	1.84467033835932e-06	7.1927380926046e-10	2.27042789498458e-09
RCOR1	3.3240425101666	2.00225241520203	1.66015157975535	0.731314972522571	198	122	1107	1107	0.178861788617886	0.110207768744354	5.35669042332422e-06	5.32024333973282e-06	7.20485042240873e-10	2.27336144979368e-09
VEZF1	6.14700684466041	4.70307776565053	1.30701790422344	0.386278904069417	303	211	1107	1107	0.273712737127371	0.190605239385727	4.43858135683915e-06	6.43111960550852e-06	7.21605605407732e-10	2.27600672961023e-09
KCNH2	0.162197689469548	0.386976097319325	0.419141364526466	-1.25449118866004	37	86	1107	1107	0.033423667570009	0.0776874435411021	6.5680759650167e-06	4.38458873369459e-06	7.27753625134941e-10	2.29450077666665e-09
NCK1	8.20952518318721	6.94650359932721	1.1818211947637	0.241011777528113	289	199	1107	1107	0.261065943992773	0.179765130984643	4.8149327324565e-06	5.9936879740459e-06	7.29231465543814e-10	2.29826173099291e-09
CD300A	6.94279614609016	4.00631561054869	1.73296285689766	0.793240733122546	203	127	1107	1107	0.183378500451671	0.114724480578139	7.06986971193934e-06	4.10498094387639e-06	7.33174073508054e-10	2.30978472767283e-09
RP1-1J6.2	1.66110009044628	0.440968879384314	3.76693269775756	1.91339025747463	55	17	1107	1107	0.0496838301716351	0.015356820234869	5.8234695138043e-06	5.13645132438171e-06	7.54761575547583e-10	2.37686532869631e-09
UPF3B	19.6116115731297	21.7188842243465	0.902975096259572	-0.147241895662135	539	420	1107	1107	0.486901535682023	0.37940379403794	4.06064621834209e-07	7.40460449535151e-05	7.58529646342326e-10	2.38779921848199e-09
LYAR	3.7013197007643	4.55158518304902	0.813193547282984	-0.298329327490961	155	237	1107	1107	0.140018066847335	0.214092140921409	6.10632932072034e-06	5.11495413953424e-06	7.86759465853036e-10	2.47569843624843e-09
SOCS3	3.43501962185107	8.4450167018831	0.406751074996111	-1.29778193610816	186	269	1107	1107	0.168021680216802	0.242999096657633	1.54705346488057e-05	2.0311239032216e-06	7.91330190584122e-10	2.48910997935294e-09
ING2	5.61273350844315	4.23915223113166	1.3240226352864	0.404927786447469	250	165	1107	1107	0.22583559168925	0.149051490514905	4.50184650253957e-06	6.98595175145187e-06	7.91985787104822e-10	2.49020092514635e-09
KMT2B	2.26898697573121	1.60139951131053	1.41687752475605	0.502715056729035	161	92	1107	1107	0.145438121047877	0.0831074977416441	4.96490957829815e-06	6.41892080701785e-06	8.02131940694386e-10	2.52112007081069e-09
RP11-133K1.6	0.125365864809157	0.15475695528025	0.810082264684847	-0.303859672289505	76	30	1107	1107	0.0686540198735321	0.02710027100271	5.50438777076354e-06	5.82628009407595e-06	8.06983154960146e-10	2.53537948763287e-09
CD58	6.45759199539816	3.65486439006594	1.76684859031984	0.821178413769583	210	134	1107	1107	0.18970189701897	0.121047877145438	1.01352041590671e-05	3.18354954179079e-06	8.11714167687029e-10	2.54925029688313e-09
LEO1	2.15508311735827	0.822994858480684	2.61858636800809	1.38878818952741	148	83	1107	1107	0.133694670280036	0.0749774164408311	7.66457249426772e-06	4.21832444233025e-06	8.13301915310333e-10	2.55324248617277e-09
HSD17B7	2.39356253669628	2.04149683922772	1.1724546865337	0.229532166001726	136	73	1107	1107	0.122854561878952	0.0659439927732611	5.7316734797408e-06	5.65950076355694e-06	8.15880450462287e-10	2.56034079104216e-09
C16orf70	0.500869991433091	0.399175282136258	1.25476204025609	0.327413789759036	82	34	1107	1107	0.0740740740740741	0.030713640469738	5.58074152479621e-06	5.81814547243004e-06	8.16632895526796e-10	2.56170529071319e-09
ITPRIP	0.996485934657757	0.717457386811229	1.38891306017028	0.47395629580115	86	37	1107	1107	0.0776874435411021	0.033423667570009	6.5680759650167e-06	4.98384686915844e-06	8.23024968388566e-10	2.58075286549525e-09
MFAP2	3.45197058958086	3.16872651924004	1.08938735123432	0.123517021402931	226	144	1107	1107	0.204155374887082	0.130081300813008	3.6714077832194e-06	9.11218003019449e-06	8.40405660031194e-10	2.63422916756766e-09
IFT20	3.96571461157645	2.79891886486764	1.41687372983711	0.502711192656115	265	180	1107	1107	0.239385727190605	0.16260162601626	8.00359985400649e-06	4.20125456878228e-06	8.44521006175668e-10	2.64610020000263e-09
HERC5	12.7357709081803	2.33883735534218	5.44534269520295	2.44502284584065	161	94	1107	1107	0.145438121047877	0.0849141824751581	1.01011902047743e-05	3.3345949973433e-06	8.45924923218166e-10	2.64946971097262e-09
VCPIP1	3.33049872604653	1.44984176807227	2.2971463503047	1.19984277318641	156	89	1107	1107	0.140921409214092	0.0803974706413731	6.96539470769555e-06	4.84616599670228e-06	8.47663000430295e-10	2.65388280220121e-09
SEPSECS	1.83292207419439	0.595142745417277	3.07980243111131	1.6228378052065	111	55	1107	1107	0.100271002710027	0.0496838301716351	7.61831997471627e-06	4.4786381967848e-06	8.56443549417335e-10	2.68033264495569e-09
SMAD4	3.12464632370452	2.68075847570544	1.16558293185374	0.221051656648342	219	140	1107	1107	0.197831978319783	0.12646793134598	6.42587665831747e-06	5.31836676362023e-06	8.57780395236753e-10	2.68347513094818e-09
PPP3CA	4.08663963182747	3.29989879966362	1.23841362415237	0.308493248194556	292	203	1107	1107	0.263775971093044	0.183378500451671	6.86468935767646e-06	4.98143819139919e-06	8.58283029989742e-10	2.68400645089852e-09
TRAPPC9	2.11068595824802	0.872529437219951	2.41904269152577	1.27443623037986	126	66	1107	1107	0.113821138211382	0.0596205962059621	7.22120377169413e-06	4.75044229058501e-06	8.60882796314372e-10	2.69109292723853e-09
UBXN2A	4.22811204757361	2.53064649726956	1.6707635982092	0.740507616212601	251	167	1107	1107	0.226738934056007	0.150858175248419	6.20946019452316e-06	5.61762070263278e-06	8.74816870725608e-10	2.73282278081629e-09
CXCL3	12.1097460898482	25.4786173896713	0.475290550685741	-1.07311837537279	220	306	1107	1107	0.19873532068654	0.276422764227642	2.12403054944712e-05	1.64245547453776e-06	8.74909909493822e-10	2.73282278081629e-09
COL14A1	0.00532269537765044	0.659021706324738	0.00807666170411031	-6.9520251721438	4	30	1107	1107	0.003613369467028	0.02710027100271	5.30302461354119e-06	6.64552126367501e-06	8.83458699191613e-10	2.75845699147517e-09
SNHG10	4.08727658423998	2.84661989655609	1.43583503690987	0.521890007445816	258	174	1107	1107	0.233062330623306	0.157181571815718	8.12375157029498e-06	4.36558668880562e-06	8.88839267137967e-10	2.77418292936057e-09
STK38	4.72831452413271	3.96689613686383	1.19194311143998	0.253315381100443	252	167	1107	1107	0.227642276422764	0.150858175248419	4.88588562203768e-06	7.37065766467119e-06	9.02003222802206e-10	2.81345563671031e-09
MTRNR2L3	0.0907730291207801	0.0561009299556071	1.61803073839612	0.694239015499916	55	17	1107	1107	0.0496838301716351	0.015356820234869	5.8234695138043e-06	6.1848076228609e-06	9.02119811101408e-10	2.81345563671031e-09
TSPAN13	3.72501540345464	2.02937029755746	1.83555234248676	0.87621425481849	198	123	1107	1107	0.178861788617886	0.111111111111111	7.35233710113525e-06	4.92941770286152e-06	9.07546568486686e-10	2.82928607454392e-09
ORAI1	9.18474394751811	6.27014332849108	1.46483795765613	0.550741080609412	344	249	1107	1107	0.310749774164408	0.224932249322493	6.23619365732444e-06	5.81900496968457e-06	9.08645232755912e-10	2.8316166159878e-09
ZNF506	4.47002696873447	3.46480917196782	1.29012212415604	0.367507638962464	241	157	1107	1107	0.217705510388437	0.141824751580849	4.08308583525204e-06	8.90333892630787e-06	9.10199454624435e-10	2.83536446564159e-09
MARCKSL1	13.6110688221039	7.54380588863207	1.80427081807802	0.851415900995935	397	305	1107	1107	0.358626919602529	0.275519421860885	3.17913144175835e-05	1.14444453932472e-06	9.10927764583138e-10	2.83653761442587e-09
SLFN5	0.522746086817301	0.0101077069570252	51.7175744251246	5.69258270864915	30	4	1107	1107	0.02710027100271	0.003613369467028	5.30302461354119e-06	6.86378850888441e-06	9.11298968612014e-10	2.83659829481123e-09
FOXC1	1.34650409584901	0.0648980822103403	20.7479797551625	4.37489896199261	30	4	1107	1107	0.02710027100271	0.003613369467028	5.30302461354119e-06	6.90420324117617e-06	9.16449845869411e-10	2.85153086687377e-09
TRIM13	14.8441738176103	12.6607879743746	1.17245260308086	0.2295296023293	457	349	1107	1107	0.412827461607949	0.315266485998193	2.23256853522673e-06	1.64175828611901e-05	9.1741631572555e-10	2.85343717174183e-09
MARCH1	0.712191067387838	0.0573749561315136	12.4129256980235	3.63377129033658	46	12	1107	1107	0.041553748870822	0.010840108401084	6.30691698123203e-06	5.84915922733827e-06	9.23105326988062e-10	2.87002485048524e-09
GFM2	0.895296360854984	0.269129141431245	3.32664220639112	1.73406670697125	71	27	1107	1107	0.0641373080397471	0.024390243902439	6.39774660845222e-06	5.78358445369102e-06	9.25789644584866e-10	2.8767173635972e-09
ATP6V0D1	2.74315310866748	2.26321741214238	1.21205903328165	0.277459966920285	249	165	1107	1107	0.224932249322493	0.149051490514905	5.72991506482933e-06	6.45899088537245e-06	9.25971267935317e-10	2.8767173635972e-09
STK38L	2.15019034954811	1.45842334032734	1.47432524568998	0.560054827406235	162	94	1107	1107	0.146341463414634	0.0849141824751581	7.64880916496271e-06	4.85533065008523e-06	9.29046269305365e-10	2.88515909200915e-09
RBM5	25.5610305505789	19.6842099247568	1.29855506765506	0.376907195493656	619	518	1107	1107	0.559168925022584	0.467931345980126	2.09214939374134e-05	1.77927788870762e-06	9.31151298608552e-10	2.89058322681985e-09
MSL2	3.63614956806039	1.01433761131962	3.58475277608004	1.84187362631297	161	94	1107	1107	0.145438121047877	0.0849141824751581	1.01011902047743e-05	3.70385439417878e-06	9.35669933158977e-10	2.90349288608201e-09
HOXB-AS3	1.18544088007579	4.24747306731618	0.279093207017042	-1.84118108450019	60	117	1107	1107	0.0542005420054201	0.105691056910569	9.80373117351984e-06	3.82913031445693e-06	9.3870509296938e-10	2.91179099030694e-09
CYSTM1	1.48729217441769	5.05486696554811	0.294229736322333	-1.76498503498115	57	113	1107	1107	0.0514905149051491	0.102077687443541	9.63941443447201e-06	3.95396271141454e-06	9.52482855799052e-10	2.95339263053416e-09
USPL1	3.48927783429209	1.20762845407246	2.88936371325574	1.53075182186121	175	105	1107	1107	0.158084914182475	0.0948509485094851	9.38274538613746e-06	4.08852244077988e-06	9.58424001568938e-10	2.97067239533185e-09
PYCARD	8.91300821946288	6.75828815313428	1.31882630889737	0.399254572328078	355	259	1107	1107	0.320686540198735	0.233965672990063	6.28700428642053e-06	6.14182122123502e-06	9.64469323455219e-10	2.98826165719029e-09
MTMR12	3.05062755913191	1.94839180341349	1.56571566036531	0.646822237771392	171	101	1107	1107	0.154471544715447	0.0912375790424571	7.20197498702445e-06	5.40092792671444e-06	9.71270472501683e-10	3.00817832593167e-09
SAE1	8.61595205058486	6.09467607750597	1.41368498358499	0.499460675131866	346	251	1107	1107	0.312556458897922	0.226738934056007	6.52813202323939e-06	5.97722143124823e-06	9.74212435636113e-10	3.01613178249722e-09
RP11-474G23.3	0.921699051053377	0.475714890841002	1.93750304814704	0.954198580086569	74	29	1107	1107	0.0668473351400181	0.026196928635953	6.62042927255463e-06	5.89794444762482e-06	9.74855541825264e-10	3.01696467567949e-09
HUWE1	8.49181116416735	7.84152671576428	1.08292829597784	0.114937720820779	353	254	1107	1107	0.318879855465221	0.229448961156278	2.92027673126792e-06	1.34765494586627e-05	9.82243837295444e-10	3.03866380812725e-09
CPNE3	11.0401694260048	8.01571267551585	1.37731601330062	0.461859611408429	332	236	1107	1107	0.299909665763324	0.213188798554652	3.63860973010938e-06	1.08517749003264e-05	9.85361086891901e-10	3.04713848381257e-09
TTC5	6.94886959983638	4.58669567839169	1.51500559162298	0.59932311844533	232	151	1107	1107	0.209575429087624	0.136404697380307	6.53703662106298e-06	6.22104434468954e-06	1.01365420287816e-09	3.13343087244629e-09
SNF8	12.8101458707751	9.66997820538503	1.3247336859189	0.405702360716724	444	343	1107	1107	0.401084010840108	0.309846431797651	8.81551600016091e-06	4.62423874568034e-06	1.01599534746203e-09	3.13946455068249e-09
RPS5	124.796775176102	94.7053610186594	1.31773717806233	0.398062654324405	977	930	1107	1107	0.88256549232159	0.840108401084011	0.0046137092061304	8.85031778861364e-09	1.0176158965281e-09	3.14326779222488e-09
NR2C1	5.63080847362742	4.92669901178437	1.1429170850825	0.192720744515432	268	181	1107	1107	0.242095754290876	0.163504968383017	5.20216362760932e-06	7.86953822993979e-06	1.0201474446789e-09	3.14988098826007e-09
PPM1G	9.91783762806187	7.33482340989371	1.35215765585904	0.435263373562162	348	253	1107	1107	0.314363143631436	0.228545618789521	6.82868935625915e-06	6.06064071270142e-06	1.03085129905549e-09	3.18171286907099e-09
PAPD7	4.34079678231948	2.09987888944669	2.06716530373962	1.04765376048558	144	80	1107	1107	0.130081300813008	0.0722673893405601	7.98024368682281e-06	5.20526478773563e-06	1.03451011668279e-09	3.19178427354503e-09
RABIF	3.28122332190549	1.6583996761992	1.978547975495	0.984442047958866	151	85	1107	1107	0.136404697380307	0.0767841011743451	6.75731908250834e-06	6.17931649309486e-06	1.03968083212337e-09	3.20651086465582e-09
FAM72B	0.0790630562909647	0.00184784769200633	42.7865654907525	5.41908597229881	25	2	1107	1107	0.022583559168925	0.001806684733514	5.02688085697313e-06	8.33101332857234e-06	1.04262976581372e-09	3.21437655247999e-09
RP1-159A19.4	0.3320476817246	0.00614878003516041	54.0022052872049	5.75494641868108	25	2	1107	1107	0.022583559168925	0.001806684733514	5.02688085697313e-06	8.35822663369857e-06	1.04589850098681e-09	3.22322178466129e-09
RPLP0	254.426429514797	199.75570324757	1.27368793670672	0.349011849561348	1077	1060	1107	1107	0.97289972899729	0.957542908762421	0.0628081099711333	6.71506490046201e-10	1.04972690194596e-09	3.23378436371053e-09
DSC3	0.137826331299426	0	Inf	Inf	19	0	1107	1107	0.017163504968383	0	3.52885623141032e-06	1.20615230108289e-05	1.05897805272735e-09	3.26103779887213e-09
PSME2	77.1795730691962	58.6530530032091	1.31586625277585	0.396012858174284	873	788	1107	1107	0.788617886178862	0.711833785004517	3.62963982950087e-05	1.17943250515672e-06	1.06484637052692e-09	3.27785724362582e-09
EIF1AX	22.517284088267	19.2622030530033	1.16898799303002	0.225260111661693	721	618	1107	1107	0.651309846431798	0.558265582655827	9.09287389019058e-06	4.75257794270091e-06	1.07452403835089e-09	3.30638549000378e-09
LDHB	119.172481381851	96.7383291891771	1.231905516466	0.300891609804614	949	878	1107	1107	0.857271906052394	0.793134598012647	8.65523405080689e-05	5.012033585333e-07	1.07847888588691e-09	3.31728917417161e-09
IMPA2	7.40907614385868	3.21385916100265	2.30535184421312	1.20498695246114	235	156	1107	1107	0.212285456187895	0.140921409214092	1.30873064669843e-05	3.31957617434981e-06	1.08000563308128e-09	3.32071880701508e-09
ZNF345	1.02356660253086	0.683162691112834	1.49827649525698	0.58330388649828	89	39	1107	1107	0.0803974706413731	0.035230352303523	6.37647799476765e-06	6.83357559110489e-06	1.08310321054598e-09	3.32897385405997e-09
GNG5P2	0.173795690327792	0.0892214481659616	1.94791380212203	0.961929837583224	110	54	1107	1107	0.0993676603432701	0.0487804878048781	6.74226080633062e-06	6.46974474929093e-06	1.08421399631047e-09	3.33111843056911e-09
WT1	1.46457481678418	0.391267660740858	3.74315325220345	1.90425411627629	75	30	1107	1107	0.0677506775067751	0.02710027100271	8.12779388892283e-06	5.59189951041372e-06	1.12781025293905e-09	3.46374321780405e-09
CALN1	5.07589345903689	12.3549677865233	0.410838259293047	-1.28335755606918	198	280	1107	1107	0.178861788617886	0.25293586269196	2.7702978343762e-05	1.65413463074493e-06	1.13673076327373e-09	3.48981104141708e-09
KLF7	4.80600009486122	3.93560283299575	1.2211598321274	0.288252040559992	212	134	1107	1107	0.191508581752484	0.121047877145438	6.12774046788299e-06	7.4922103374551e-06	1.1387747936011e-09	3.49475597807948e-09
RP1-56K13.2	0.377744422934464	0.00872557467494855	43.2916383168414	5.43601649342466	32	5	1107	1107	0.028906955736224	0.004516711833785	6.30954580685182e-06	7.30700127434513e-06	1.1433814472697e-09	3.50755852880569e-09
ZC3H7A	6.79873917530627	4.44007675709659	1.53122109081556	0.614682606544118	331	239	1107	1107	0.299006323396567	0.215898825654923	9.41405596986328e-06	4.90749384179404e-06	1.14565574643546e-09	3.51319908555209e-09
RPPH1	1.76536039979673	1.17973266219144	1.49640715763302	0.581502771734446	122	63	1107	1107	0.110207768744354	0.0569105691056911	7.21055016969071e-06	6.47115603444532e-06	1.15662848510885e-09	3.5454993281653e-09
ZNF317	5.26843188101823	2.75417396751022	1.9128900146351	0.935753925486375	260	176	1107	1107	0.23486901535682	0.158988256549232	8.74212642645045e-06	5.39587251912139e-06	1.16877677862961e-09	3.58137717311846e-09
CENPK	2.94415166441529	1.46746647643048	2.00628205938765	1.00452444596705	155	89	1107	1107	0.140018066847335	0.0803974706413731	9.24885446702589e-06	5.143877683851e-06	1.17837098619614e-09	3.6094044829745e-09
EPG5	2.41375901233539	1.94299193808205	1.24228977229727	0.313001730962301	174	103	1107	1107	0.157181571815718	0.0930442637759711	6.27174413955623e-06	7.59828551763801e-06	1.18026116412149e-09	3.6138216737433e-09
RP11-641D5.2	0.0289767882844482	1.02941236081377	0.0281488637474116	-5.15077950189406	9	40	1107	1107	0.00813008130081301	0.03613369467028	7.44715619579162e-06	6.45009212041012e-06	1.18929922764035e-09	3.64011319579486e-09
MTO1	3.92583401220526	2.24208062510859	1.75097807288493	0.808161017330437	193	119	1107	1107	0.174345076784101	0.107497741644083	7.60815675321504e-06	6.32622482722515e-06	1.19158158810237e-09	3.64571529136782e-09
TMEM185A	6.45882286609904	3.78494377385414	1.70645146982518	0.770999385876498	220	141	1107	1107	0.19873532068654	0.127371273712737	6.74430038474127e-06	7.19942306100862e-06	1.20165657213727e-09	3.675146095672e-09
CDC27	5.84484805226709	3.96784348801377	1.47305408338899	0.558810400098614	244	162	1107	1107	0.220415537488708	0.146341463414634	8.18758697074143e-06	6.03814442178376e-06	1.22261268568087e-09	3.73782081501752e-09
FAM133A	0.017528100112002	1.78864548162519	0.00979965023369288	-6.6730540267732	8	38	1107	1107	0.00722673893405601	0.034327009936766	7.54324267562867e-06	6.62685939761424e-06	1.23566548041264e-09	3.77629484635389e-09
STAP1	2.76418795937761	1.09893779688148	2.51532704327916	1.33074599169775	136	74	1107	1107	0.122854561878952	0.0668473351400181	8.50478567325517e-06	5.91825454406462e-06	1.24385876050155e-09	3.79989428160794e-09
CSF1R	1.12284825322329	0.322323674859483	3.48360465210257	1.80058090441475	51	15	1107	1107	0.046070460704607	0.013550135501355	7.48558072950078e-06	6.72789929215491e-06	1.24454040730639e-09	3.80053706358427e-09
APOE	0.788153670982583	0.651492076167415	1.20976708668372	0.274729315903932	87	153	1107	1107	0.0785907859078591	0.138211382113821	7.92700024647572e-06	6.38001738845743e-06	1.24957079728035e-09	3.81445438306814e-09
BRIP1	0.686585734462013	0.0288772960919604	23.7759703081468	4.57143231421449	40	9	1107	1107	0.03613369467028	0.00813008130081301	7.44715619579162e-06	6.90941491674786e-06	1.27045173809671e-09	3.87672844031402e-09
DOK6	0.055782547507823	0.746027601205349	0.0747727663396043	-3.74134328090496	6	34	1107	1107	0.00542005420054201	0.030713640469738	7.01355297056924e-06	7.43843488554026e-06	1.28737032557607e-09	3.92686901504198e-09
