pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
HALLMARK_COMPLEMENT	0.147899159663866	0.517647058823529	0.342644851768656	1.35529065229546	87	22	CASP1|IRF7|ERAP2|ZEB1|PLSCR1|PIK3CG|DGKG|RHOG|GNAI2|CTSS|DOCK4
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.160267111853088	0.523539232053422	0.345542443716303	1.35047072614192	95	21	CD44|FKBP5|SYNGR1|ADD3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.208403361344538	0.638235294117647	0.320181378966554	1.26643907740783	123	22	CD44|EFNA1|TNFAIP2|ATP2B1|SMAD3
HALLMARK_ESTROGEN_RESPONSE_LATE	0.262350936967632	0.740474940194877	0.311037412728515	1.19500381472714	153	20	CD44|FKBP5|ADD3
HALLMARK_NOTCH_SIGNALING	0.285984848484849	0.740474940194877	0.548590327854911	1.18943153959269	150	4	NOTCH1|PSEN2|PSENEN
HALLMARK_GLYCOLYSIS	0.307692307692308	0.740474940194877	0.281169174088039	1.15572559231929	183	25	CD44|RRAGD|PGK1|PAM|FKBP4|SOD1|NANP
HALLMARK_UV_RESPONSE_DN	0.318181818181818	0.740474940194877	0.310343885741713	1.1354588693142	181	18	ANXA2|ATP2B1|ADD3|SMAD3|NFIB|RBPMS
HALLMARK_ANGIOGENESIS	0.341151385927505	0.740474940194877	-0.467105899916316	-1.10782631921663	159	5	VEGFA|PDGFA
HALLMARK_APICAL_JUNCTION	0.356047700170358	0.740474940194877	0.286223175545402	1.09966766904216	208	20	CD34|PTPRC|GNAI1|RRAS|MYL12B|TSPAN4|GNAI2|CLDN15|LAYN
HALLMARK_KRAS_SIGNALING_DN	0.366071428571429	0.740474940194877	-0.309135825923189	-1.08711510226774	163	14	ZBTB16|THRB|THNSL2|SKIL|STAG3
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.385321100917431	0.740474940194877	0.374077889789352	1.07568363222827	209	9	MGST1|TXNRD1|SOD1|PRDX6|LSP1
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.385542168674699	0.740474940194877	-0.266118568823043	-1.06433208534015	159	20	SLC25A11|NDUFV1|NDUFS8|ACADVL|IDH3G|DECR1
HALLMARK_G2M_CHECKPOINT	0.402337228714524	0.740474940194877	0.272869014069131	1.06644385450407	240	21	SLC38A1|TACC3|PTTG1|SMAD3|MARCKS|SLC12A2
HALLMARK_ADIPOGENESIS	0.410562180579216	0.740474940194877	0.275050209702583	1.03699519510481	240	19	ANGPT1|SOD1|PREB|GPHN|TOB1|ME1|APLP2|G3BP2|SCARB1|STOM
HALLMARK_MYOGENESIS	0.427518427518428	0.740474940194877	-0.245573382148924	-1.01426760469892	173	22	SYNGR2|FKBP1B|SCD|BHLHE40|MYL4|COL6A2|CHRNB1|NQO1
HALLMARK_MTORC1_SIGNALING	0.43824027072758	0.740474940194877	0.23303640247307	1.00553538172626	258	30	CORO1A|ADD3|DAPP1|COPS5|PGK1|ITGB2|TXNRD1|RPN1
HALLMARK_TGF_BETA_SIGNALING	0.591911764705882	0.912227449790054	0.329035018638285	0.908311257216601	321	8	SMAD3|HDAC1|FKBP1A|SMURF2
HALLMARK_E2F_TARGETS	0.599332220367279	0.912227449790054	0.220981071206824	0.88435051181726	358	23	DCK|TACC3|PTTG1|NOP56
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.6	0.912227449790054	0.302723630675532	0.870500137791499	326	9	NOTCH1|GNAI1|NUMB|SKP2
HALLMARK_P53_PATHWAY	0.614357262103506	0.912227449790054	0.216602652035342	0.866828390062197	367	23	CASP1|NOTCH1|TM4SF1|APP|MAPKAPK3|ISCU
HALLMARK_PROTEIN_SECRETION	0.745495495495496	0.966725559481743	-0.228416964350796	-0.772858174323784	330	13	GNAS
HALLMARK_XENOBIOTIC_METABOLISM	0.755244755244755	0.966725559481743	0.207996592608458	0.760999609513692	431	18	CBR1|PSMB10|VNN1|LONP1|CNDP2|TNFRSF1A|JUP|GART
HALLMARK_MYC_TARGETS_V2	0.77292576419214	0.966725559481743	-0.266462458134525	-0.759420436130979	353	8	MYC|HSPE1|TMEM97|MCM4|AIMP2
HALLMARK_HYPOXIA	0.781512605042017	0.966725559481743	0.186071488804908	0.735983477160942	464	22	ANXA2|EFNA1|RRAGD|PGK1|PAM
HALLMARK_ANDROGEN_RESPONSE	0.794964028776978	0.966725559481743	0.232735284535993	0.718514777585007	441	11	FKBP5|XRCC5|HPGD
HALLMARK_SPERMATOGENESIS	0.810661764705882	0.966725559481743	0.259160898941121	0.715421607441037	440	8	LPIN1|SLC12A2|IL12RB2|CDKN3|TLE4|STRBP
HALLMARK_UV_RESPONSE_UP	0.821686746987952	0.966725559481743	-0.17768692162428	-0.694139302717607	340	19	CA2|SOD2|IL6ST|FMO1|ICAM1|CEBPG|CHKA
HALLMARK_APICAL_SURFACE	0.826589595375723	0.966725559481743	0.361138400170158	0.701919027106576	428	3	APP|ADAM10|CROCC
HALLMARK_DNA_REPAIR	0.828621908127208	0.966725559481743	0.19586521756878	0.693545605304386	468	16	POLR2D|HCLS1|DDB1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.889390519187359	0.995535714285714	-0.197312387242481	-0.648476312234054	393	12	VEGFA|TSPYL2
HALLMARK_FATTY_ACID_METABOLISM	0.919732441471572	0.995535714285714	0.141446508494223	0.581405662058085	549	25	CBR1|VNN1|FH|GLUL|ACAA1|HPGD|PRDX6|ME1|SERINC1|EHHADH|NSDHL
HALLMARK_PEROXISOME	0.926666666666667	0.995535714285714	-0.191787532983158	-0.591950098457377	416	10	CRABP1|SOD2
HALLMARK_MITOTIC_SPINDLE	0.968067226890756	0.995535714285714	0.128334595288423	0.507612113425109	575	22	ALS2|ARHGAP4|MARCKS|GSN|DOCK2|DOCK4|ARF6|SUN2
HALLMARK_BILE_ACID_METABOLISM	0.971615720524017	0.995535714285714	-0.169211507781241	-0.482254340582324	444	8	KLF1|ABCA5
HALLMARK_MYC_TARGETS_V1	0.979966611018364	0.995535714285714	0.120809928982299	0.472156967934827	586	21	COPS5|NOP56|PGK1|NOP16|BUB3|AP3S1|FAM120A|PSMD8|TXNL4A|MRPL23|PSMA1|TUFM|RUVBL2|VDAC1|EIF3B|CCT5
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.995535714285714	0.995535714285714	-0.117097306212205	-0.411787438864452	445	14	PCYT2|SCD|TMEM97|CHKA|MVK|FADS2|EBP|S100A11|ALCAM|NSDHL|ANTXR2|PMVK|PLSCR1|GNAI1
